X,Y,Z,ID,TOF,TIME
1.0791,0.7824,2.2560,0,504,108050
0.9149,1.7445,2.2582,1,1087,108197
0.4111,1.0380,2.2580,0,1061,108526
-1.0387,4.8316,2.2687,1,2110,108675
-1.3535,1.6214,2.2616,2,1040,108824
-1.4016,1.6024,2.2617,0,550,109003
-0.7226,0.7896,2.2576,1,1033,109151
-0.5251,1.3416,2.2580,2,1013,109301
-0.8982,0.9074,2.2579,0,551,109479
-0.7763,0.7672,2.2541,1,1038,109628
-0.5871,1.3297,2.2546,2,1004,109776
-0.9818,0.8971,2.2541,0,570,109956
-0.7736,0.6657,2.2505,1,1015,110103
0.8480,5.2256,2.2428,2,2214,110252
2.1594,12.6037,2.2143,0,3041,110432
1.6876,1.4643,2.2402,1,990,110580
