X,Y,Z,ID,TOF,TIME
0.0884,0.0806,0.1961,0,895,77497
0.0799,0.0914,0.1823,1,945,77645
0.0569,0.0666,0.2063,2,979,77794
0.0577,0.0714,0.2115,0,895,77974
0.0507,0.0806,0.2028,1,943,78123
0.0575,0.0890,0.1937,2,985,78272
0.0562,0.0742,0.1815,0,900,78450
0.0604,0.0709,0.1866,1,943,78599
0.0626,0.0741,0.1815,2,986,78748
-0.5738,-5.3186,-4.7557,0,3042,78926
0.6877,-3.3023,-0.5933,1,954,79074
0.3180,-3.0875,-0.1514,2,977,79222
0.3279,-0.4533,1.0183,0,891,79403
-0.1965,0.1813,0.4893,1,949,79551
-0.0925,0.3263,0.3660,2,978,79699
-0.1326,0.1297,0.1808,0,895,79879
-0.0794,0.0650,0.2442,1,951,80026
-0.0338,0.1204,0.1861,2,979,80175
-0.0364,0.0988,0.1661,0,900,80355
-0.0126,0.0662,0.1974,1,950,80504
0.0101,0.0916,0.1709,2,983,80652
0.0084,0.0796,0.1599,0,904,80831
0.0136,0.0746,0.1659,1,954,80980
0.0011,0.0598,0.1800,2,974,81130
0.0048,0.0786,0.1977,0,897,81307
-0.0044,0.0898,0.1866,1,955,81456
-0.0036,0.0935,0.1828,2,979,81604
-0.0047,0.0715,0.1615,0,906,81783
0.0038,0.0606,0.1702,1,952,81932
0.0134,0.0748,0.1574,2,983,82080
0.0182,0.1046,0.1862,0,894,82260
0.0361,0.0827,0.2104,1,944,82408
0.0491,0.0978,0.1950,2,986,82556
0.0498,0.0999,0.1992,0,891,82737
0.0556,0.0925,0.2071,1,944,82885
0.0521,0.0896,0.2101,2,982,83034
0.0503,0.0705,0.1931,0,899,83213
0.0412,0.0836,0.1800,1,949,83362
0.0229,0.0652,0.2013,2,975,83511
0.0287,0.0871,0.2229,0,890,83689
0.0200,0.1020,0.2104,1,950,83836
0.0287,0.1139,0.1992,2,984,83986
0.0250,0.0840,0.1700,0,901,84165
0.0330,0.0717,0.1822,1,948,84314
0.0370,0.0748,0.1777,2,983,84462
0.0360,0.0647,0.1700,0,905,84641
0.0235,0.0821,0.1517,1,956,84789
0.0098,0.0666,0.1693,2,979,84938
0.0147,0.0929,0.1931,0,895,85117
0.0329,0.0678,0.2190,1,940,85267
0.0381,0.0739,0.2126,2,976,85414
0.0390,0.0689,0.2092,0,896,85594
0.0329,0.0773,0.1995,1,946,85743
0.0386,0.0828,0.1933,2,982,85892
0.0367,0.0666,0.1777,0,903,86071
0.0203,0.0896,0.1539,1,958,86218
-0.0005,0.0652,0.1779,2,975,86366
0.0022,0.0672,0.1785,0,904,86547
0.0086,0.0608,0.1833,1,949,86694
0.0253,0.0802,0.1654,2,984,86845
0.0308,0.1040,0.1885,0,893,87023
0.0300,0.1073,0.1855,1,954,87172
0.0253,0.1038,0.1891,2,984,87321
0.0263,0.0940,0.1792,0,897,87499
0.0219,0.1006,0.1692,1,957,87648
0.0203,0.0991,0.1734,2,985,87797
0.0184,0.0877,0.1615,0,902,87975
0.0266,0.0769,0.1702,1,952,88125
0.0164,0.0659,0.1837,2,977,88273
0.0202,0.0786,0.1977,0,897,88452
0.0023,0.1015,0.1747,1,959,88600
0.0051,0.1038,0.1722,2,984,88749
0.0064,0.0933,0.1638,0,901,88928
0.0072,0.0928,0.1637,1,958,89076
0.0102,0.0957,0.1599,2,985,89224
0.0158,0.1188,0.1816,0,892,89404
0.0170,0.1159,0.1834,1,958,89552
0.0030,0.0961,0.2004,2,977,89701
-0.0001,0.0722,0.1800,0,902,89881
0.0119,0.0557,0.1952,1,945,90030
0.0145,0.0598,0.1934,2,974,90178
0.0153,0.0598,0.1924,0,902,90357
0.0151,0.0632,0.1909,1,947,90506
0.0215,0.0680,0.1849,2,978,90655
0.0212,0.0635,0.1808,0,903,90833
0.0248,0.0599,0.1844,1,947,90982
0.0196,0.0551,0.1879,2,975,91129
0.0212,0.0573,0.1901,0,903,91310
0.0119,0.0683,0.1789,1,951,91457
0.0132,0.0700,0.1761,2,979,91604
0.0160,0.0772,0.1846,0,900,91786
0.0087,0.0865,0.1735,1,955,91934
0.0083,0.0896,0.1730,2,982,92083
0.0110,0.0971,0.1792,0,897,92262
0.0200,0.0857,0.1909,1,950,92410
0.0287,0.0937,0.1823,2,984,92559
0.0291,0.0884,0.1800,0,898,92738
0.0490,0.0645,0.2061,1,940,92888
0.0626,0.0809,0.1882,2,986,93037
0.0614,0.0666,0.1746,0,903,93214
0.0605,0.0687,0.1725,1,945,93363
3.7193,4.2281,-4.1798,2,3042,93512
1.7123,3.1088,-0.3659,0,893,93691
1.6387,0.9380,0.7607,1,942,93839
